#OTU ID	SRR14065308_pass	SRR14065340_pass	SRR14065341_pass	SRR14065392_pass	SRR14065395_pass	SRR14065400_pass	SRR14065406_pass	SRR14065408_pass	SRR14065413_pass	SRR14065418_pass	SRR14065429_pass	SRR14065444_pass	SRR14065495_pass	SRR14065520_pass	SRR14065527_pass	SRR14065559_pass	SRR14065561_pass	SRR14065565_pass	SRR14065566_pass	SRR14065606_pass	SRR14065629_pass	SRR14065676_pass	SRR14065680_pass	SRR14065689_pass	SRR14065714_pass	SRR14065724_pass	SRR14065760_pass	SRR14065764_pass	SRR14065780_pass	SRR14065800_pass	SRR14065801_pass	SRR14065802_pass	SRR14065805_pass	SRR14065812_pass	SRR14065820_pass	SRR14065848_pass	SRR14065866_pass	SRR14065871_pass	SRR14065884_pass	SRR14065898_pass	SRR14065911_pass	SRR14065914_pass
92231be8abff8119f569d56bbd35dbe3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1
92b4a0f2f321b4b0bef7412afb426cc1	5	0	73	0	1	2	0	10	0	12	0	1	6	1	0	0	0	4	0	0	0	14	37	2	0	8	48	14	3	0	0	0	24	10	3	13	16	8	470	0	0	10
969caa45f84960d6aeb4bd7e00b1d85c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
976326c8a9cc9c1b57cc7babe30715f8	0	2	0	0	15	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	7	0	3	0	0	0	0	0	0	0	0	0	12	0	0	0
97f89ac664746c6df0831b4216693d68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
9877682e82910f862b9f6a00a8451737	1	0	0	0	0	0	80	0	525	0	0	0	182	0	0	0	0	0	31	0	1	596	0	0	0	0	0	20849	0	0	0	32	0	0	0	0	1	1	672	0	329	0
9a84d9844cfe0b2bd966490ed527d63d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
9a9a12e8fba56be7a2fa43e9e7d47f4c	382	350	0	3	1	1	31	0	135	1	0	9	353	44	3	0	7	0	0	1	5	11767	0	66	0	0	1	1424	93	1	2	1	13	1	0	3	1	0	9035	3582	89	34731
9b4bba5c017f12d300196bd9c55917e3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
9cabb895acc6c0d0abfb1c025c05bcbf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	8
9f608117cf8f1a9907ad9349af8b8ea0	1	0	3	0	1	0	1	2	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	24	1	0	1	0	0	0	1	0	0	0	0	0	0	1	11	15	15	7
9f819ed41ca3656d4bc9c2fc9e5d1c4f	34	10	78	0	0	7	0	38	0	4	31	2	24	5	1	4	5	3	0	0	2	0	129	0	2	15	0	189	15	3	19	1	39	31	19	7	41	10	36	2	13	107
a07b1387c945270bd71ea741affa7579	51	126	0	0	243	0	0	0	10	0	0	0	7708	0	17	0	0	0	1	0	0	1	0	0	0	0	654	0	1	0	0	0	0	0	0	1392	0	0	18	66	10	0
a26edef6955445763c08030b12b8ec36	0	253	7233	131	0	2458	893	1499	1	1647	0	741	2572	5106	1940	1498	465	951	2445	186	336	0	862	2	3	1640	0	2	0	285	1513	1041	2533	3582	1349	0	1688	430	1	0	1	0
a67a52d3604c06accbcbdc0f91805d98	16	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a6f9741c4e247a5705020aa58dc70127	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
a83806580b762036d16df15435d07df5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
a85740db9519fe58cd206d51bfce6b00	0	9	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0
a9008321801a31cb6135c72876ef9cde	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a9d23ac948b3f08073177fe120267279	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aa4e5543b25ee17fd8c2f423dbe24466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
aaedfc3b1e2fedc25cd36eb90130619e	100	71	1	0	0	0	4	0	36	0	1	1	84	12	0	0	3	0	0	1	1	2495	0	15	1	0	0	309	19	0	0	1	2	1	0	0	0	0	1891	781	14	7336
ab48b28d837d70d510f6afbed8f6b9f6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ae321d615d0820ce23fbb8417a40e5eb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0
aec77093256cc7dc8ac3069c9bb48eda	0	0	0	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	459	0
af4df3b4a4f59bfcdcd5dd2f46c06f98	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	2	4	3	0	0	2	0	2	165	0	0
b1399ffb11384b5953eb211e5f82ea5e	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
b1d762fb928aee962c72b3f25404b155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	9	0	0	0	0	0	0	0	0	0	0
b211e10e733ffcc8dd8758809cdc3bf2	0	142	0	0	0	0	0	0	27	0	0	0	1	0	0	0	0	0	0	0	0	15	0	0	48	0	0	36	200	0	0	0	0	0	0	113	0	0	0	0	0	0
b2c8b5b8ed339030aa2c1445d59c585e	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b4046a3cf99582cc3e1a251940b1f9dc	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b459346302631e31c4fbe8c26b6bf041	0	0	0	0	0	0	37	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b734653e047f82d428c3bd8c94809fc2	0	0	4	0	0	0	0	0	0	3	0	0	0	5	3	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
b734b11c164c4634b1590b3b393488f4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0
b83e35b822dc1182fd8302daa1758954	0	0	0	84	0	0	5	210	18	0	0	190	0	0	305	0	15	125	224	25	115	0	0	0	130	158	1	0	0	0	0	212	471	73	0	0	0	2	0	0	0	0
ba1d2b0e7bfb861cbc2a446488327ce1	7530	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
bab0cac78efea9180cf338d8e79cc041	3	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	0	0
bb090efe5b859b38122743d7003ae5ee	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bf21f9f9482e4d449825423d7faa4843	4	0	0	0	2	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
bf2db85a2a065a3bc0379d704248565e	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c16b499cfca110f6e06a7c4823ab5194	0	0	0	1365	0	331	0	0	0	690	69	0	1	0	0	283	0	0	1161	8	1517	0	0	0	2	2	0	0	0	319	2	680	0	0	0	0	0	0	0	0	0	0
c2c949084c934a7c16f3db8a95f62e14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c30c91fe2457a31e5078b387b3653a5f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c35f84ec99e541de07efe7075942268e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	1	0	12
c635dd09aed47658e8647d297faa1d9b	0	0	0	0	0	6	0	0	0	16	0	0	236	0	0	1	0	0	740	0	0	0	0	0	0	0	0	0	0	20	0	868	0	0	151	0	0	0	0	0	0	0
c7d367b4aa6ff20f5d2f363436cfd962	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c7eb4e7788f5e1aeb465f54bc72790f5	0	0	1	8	0	0	0	9	0	0	0	1	0	9	6	0	17	4	2	0	10	0	0	0	0	1	0	0	0	0	5	2	2	1	2	0	0	0	0	0	0	0
c93cf176ecf074b5c5dd1267c23398e0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
cb9226cb1f07efde25b5b1e1a1a8511d	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	2	15	0	0	0	0	0	0	0	0	0	0	6	0	0	3
cd1fec6f68c3adea3bc26c8be93a2f20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	26	0
cf61ecb82b4d6c8fa2b89c68e4d4382c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
d0f8a753f02ac69267bd189dc634e071	1	15	0	0	2	0	0	0	4	1	0	0	2	0	0	0	0	0	0	0	0	0	0	18	14	0	0	2	14	0	0	0	5	0	0	8	0	0	0	6	1	0
d21ff4ce6d3f57f88dca370c8b58d63a	220	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2a20c9fa0fe6548d9cc6d52b29dcaf1	135	0	0	0	272	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	8	0	0	541	0	0	1620	0	0	0	0	0	0	0	0	0	0	0	138	2539	982	0
d391f06b9468c1cf82cb93852fa7b3e6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3dd94dcd70e53e5c59a06e73b20d531	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	12	0
d3f6372eb0463dde0a42979d80c023b4	0	0	0	0	0	0	0	3	0	0	0	0	3	0	13	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	0	3	0	0
d4a9557ceea38514ca14013966728689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d5fc3e7df25cc7a9e007eb6336421158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
db5dc944be643cea343f1ddf7ac1df6a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
dcc9edfe68111237c47ded827d93814e	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e18327b8c474063ed603dc700ea1eb81	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0
e27624808bfee9cfc95d975957c68034	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	44	0	0	0
e40c5455bc21394879b947fa9ccca57d	0	2	107	0	0	0	0	0	0	0	0	10	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e51fe414d7d7070a616921409b099f0b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
e5c56b4fbf301b4dddc7eb82baa6c264	5	2388	1	1	0	1	1	16	3	2	0	3	9	2	3	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	1	3	1	0	0	0	2	0
e8623de59f6226e4df9b6f5138131440	0	0	0	0	0	0	0	0	0	0	0	0	0	194	0	0	123	0	399	47	0	0	1	0	0	0	0	1	0	0	265	436	0	0	0	0	0	0	0	0	0	0
edbad93ab90ed18d22178acaf98e6a3c	50	0	12	18	0	7	0	0	8	16	32	1	1	25	2	2	14	0	6	3	14	0	3	98	104	0	0	0	105	1	14	3	0	4	4	0	9	0	10	267	0	0
edbc42c9e349fec50b74dbac924267ee	1	1	1196	51	3	0	59	45	65	51	0	58	0	3	275	170	3	32	202	33	185	0	281	1	50	107	2	0	0	0	3	564	84	115	0	0	159	14	2	0	0	2
eddbbb0bb989cbb70f1cd88c6ed3ccb8	13	14084	25	404	2	2016	252	166	2131	665	10	5	136	1814	16	717	491	41	32	125	778	0	27	7	28	15	0	6	0	424	1159	33	102	3342	3760	1	26	236	2	8	162	0
f48f152f219093a8dec420d2ad3b08d2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	4	0	9
f7806cfc1c9e7e626576a9ec76c79264	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f993f18806a13e122d52f08f6a5c2a01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f9acdcbc34028b15197d160e9ee60daf	0	0	0	0	0	1	127	0	0	1	0	0	0	0	0	0	0	1	3	10	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	3	153	0	0	0	0
fa69e919104591378c2b931bbe1d94cd	0	0	316	26	0	0	0	260	0	64	0	27	0	0	12	26	0	94	0	31	86	0	0	0	0	70	0	0	0	28	0	0	165	0	277	0	183	6	1043	0	0	0
fd2dd865186de98658bdec2afc6464ae	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
fee300e0f479f9419ed2ba57cf3ca555	1	0	0	0	0	0	0	3	1	1	0	0	3	1	0	0	2	0	0	0	0	6	0	94	5	1	19	0	0	0	1	3	0	0	0	0	1	0	7	51	49	5
